cvc5+z3-runtime,Tool-runtime,cvc5-runtime,z3-runtime,z3strRE-runtime,z3str4-runtime,ostrich-runtime
6.529999999999905,32.509999999999444,6.649999999999903,33.5399999999996,7.509999999999884,10.229999999999826,5473.390000000007
6.539999999999905,32.52999999999945,6.659999999999902,33.559999999999604,7.519999999999884,10.239999999999826,5476.750000000006
6.549999999999905,32.54999999999945,6.669999999999902,33.57999999999961,7.529999999999884,10.249999999999826,5480.110000000006
6.559999999999905,32.56999999999945,6.679999999999902,33.59999999999961,7.539999999999884,10.259999999999826,5483.480000000006
6.569999999999904,32.589999999999456,6.689999999999902,33.619999999999614,7.5499999999998835,10.269999999999825,5486.850000000006
6.579999999999904,32.60999999999946,6.699999999999902,33.63999999999962,7.559999999999883,10.279999999999825,5490.220000000006
6.589999999999904,32.62999999999946,6.709999999999901,33.65999999999962,7.569999999999883,10.289999999999825,5493.590000000006
6.599999999999904,32.649999999999466,6.719999999999901,33.67999999999962,7.579999999999883,10.299999999999825,5496.9600000000055
6.6099999999999035,32.66999999999947,6.729999999999901,33.699999999999626,7.589999999999883,10.309999999999825,5500.330000000005
6.619999999999903,32.68999999999947,6.739999999999901,33.71999999999963,7.599999999999882,10.319999999999824,5503.700000000005
6.629999999999903,32.709999999999475,6.7499999999999005,33.73999999999963,7.609999999999882,10.329999999999824,5507.080000000005
6.639999999999903,32.72999999999948,6.7599999999999,33.759999999999636,7.619999999999882,10.339999999999824,5510.4600000000055
6.649999999999903,32.74999999999948,6.7699999999999,33.77999999999964,7.629999999999882,10.349999999999824,5513.840000000006
6.659999999999902,32.769999999999484,6.7799999999999,33.79999999999964,7.6399999999998816,10.359999999999824,5517.220000000006
6.669999999999902,32.78999999999949,6.7899999999999,33.819999999999645,7.649999999999881,10.369999999999823,5520.610000000006
6.679999999999902,32.80999999999949,6.7999999999998995,33.83999999999965,7.659999999999881,10.379999999999823,5524.000000000006
6.689999999999902,32.829999999999494,6.809999999999899,33.85999999999965,7.669999999999881,10.389999999999823,5527.390000000007
6.699999999999902,32.8499999999995,6.819999999999899,33.879999999999654,7.679999999999881,10.399999999999823,5530.780000000007
6.709999999999901,32.8699999999995,6.829999999999899,33.89999999999966,7.6899999999998805,10.409999999999823,5534.180000000007
6.719999999999901,32.8899999999995,6.839999999999899,33.91999999999966,7.69999999999988,10.419999999999822,5537.580000000006
6.729999999999901,32.909999999999506,6.849999999999898,33.939999999999664,7.70999999999988,10.429999999999822,5540.980000000006
6.739999999999901,32.92999999999951,6.859999999999898,33.95999999999967,7.71999999999988,10.439999999999822,5544.380000000006
6.7499999999999005,32.94999999999951,6.869999999999898,33.97999999999967,7.72999999999988,10.449999999999822,5547.780000000005
6.7599999999999,32.969999999999516,6.879999999999898,33.99999999999967,7.739999999999879,10.459999999999821,5551.190000000005
6.7699999999999,32.98999999999952,6.8899999999998975,34.019999999999676,7.749999999999879,10.469999999999821,5554.600000000005
6.7799999999999,33.00999999999952,6.899999999999897,34.03999999999968,7.759999999999879,10.479999999999821,5558.020000000005
6.7899999999999,33.029999999999525,6.909999999999897,34.05999999999968,7.769999999999879,10.48999999999982,5561.440000000005
6.7999999999998995,33.04999999999953,6.919999999999897,34.079999999999686,7.779999999999879,10.49999999999982,5564.860000000005
6.809999999999899,33.06999999999953,6.929999999999897,34.09999999999969,7.789999999999878,10.50999999999982,5568.280000000005
6.819999999999899,33.089999999999534,6.9399999999998965,34.11999999999969,7.799999999999878,10.51999999999982,5571.700000000005
6.829999999999899,33.10999999999954,6.949999999999896,34.139999999999695,7.809999999999878,10.52999999999982,5575.130000000006
6.839999999999899,33.12999999999954,6.959999999999896,34.1599999999997,7.819999999999878,10.53999999999982,5578.560000000006
6.849999999999898,33.149999999999544,6.969999999999896,34.1799999999997,7.8299999999998775,10.54999999999982,5581.990000000006
6.859999999999898,33.16999999999955,6.979999999999896,34.199999999999704,7.839999999999877,10.55999999999982,5585.420000000006
6.869999999999898,33.18999999999955,6.989999999999895,34.21999999999971,7.849999999999877,10.569999999999819,5588.850000000007
6.879999999999898,33.20999999999955,6.999999999999895,34.23999999999971,7.859999999999877,10.579999999999819,5592.280000000007
6.8899999999998975,33.229999999999556,7.009999999999895,34.259999999999714,7.869999999999877,10.589999999999819,5595.710000000007
6.899999999999897,33.24999999999956,7.019999999999895,34.27999999999972,7.879999999999876,10.599999999999818,5599.140000000008
6.909999999999897,33.26999999999956,7.0299999999998946,34.29999999999972,7.889999999999876,10.609999999999818,5602.570000000008
6.919999999999897,33.289999999999566,7.039999999999894,34.31999999999972,7.899999999999876,10.619999999999818,5606.000000000008
6.929999999999897,33.30999999999957,7.049999999999894,34.339999999999726,7.909999999999876,10.629999999999818,5609.440000000008
6.9399999999998965,33.32999999999957,7.059999999999894,34.35999999999973,7.919999999999876,10.639999999999818,5612.880000000007
6.949999999999896,33.349999999999575,7.069999999999894,34.37999999999973,7.929999999999875,10.649999999999817,5616.320000000007
6.959999999999896,33.36999999999958,7.0799999999998935,34.399999999999736,7.939999999999875,10.659999999999817,5619.760000000007
6.969999999999896,33.38999999999958,7.089999999999893,34.41999999999974,7.949999999999875,10.669999999999817,5623.200000000006
6.979999999999896,33.409999999999584,7.099999999999893,34.43999999999974,7.959999999999875,10.679999999999817,5626.640000000006
6.989999999999895,33.42999999999959,7.109999999999893,34.459999999999745,7.9699999999998745,10.689999999999817,5630.080000000005
6.999999999999895,33.44999999999959,7.119999999999893,34.47999999999975,7.979999999999874,10.699999999999816,5633.530000000005
7.009999999999895,33.469999999999594,7.129999999999892,34.49999999999975,7.989999999999874,10.709999999999816,5636.980000000005
7.019999999999895,33.4899999999996,7.139999999999892,34.519999999999754,7.999999999999874,10.719999999999816,5640.430000000005
7.0299999999998946,33.5099999999996,7.149999999999892,34.53999999999976,8.009999999999874,10.729999999999816,5643.880000000005
7.039999999999894,33.5299999999996,7.159999999999892,34.55999999999976,8.019999999999873,10.739999999999815,5647.3300000000045
7.049999999999894,33.549999999999606,7.169999999999892,34.579999999999764,8.029999999999873,10.749999999999815,5650.780000000004
7.059999999999894,33.56999999999961,7.179999999999891,34.59999999999977,8.039999999999873,10.759999999999815,5654.230000000004
7.069999999999894,33.58999999999961,7.189999999999891,34.61999999999977,8.049999999999873,10.769999999999815,5657.690000000004
7.0799999999998935,33.609999999999616,7.199999999999891,34.63999999999977,8.059999999999873,10.779999999999815,5661.150000000004
7.089999999999893,33.62999999999962,7.209999999999891,34.659999999999776,8.069999999999872,10.789999999999814,5664.610000000004
7.099999999999893,33.64999999999962,7.2199999999998905,34.67999999999978,8.079999999999872,10.799999999999814,5668.070000000004
7.109999999999893,33.669999999999625,7.22999999999989,34.69999999999978,8.089999999999872,10.809999999999814,5671.530000000004
7.119999999999893,33.68999999999963,7.23999999999989,34.719999999999786,8.099999999999872,10.819999999999814,5674.990000000004
7.129999999999892,33.70999999999963,7.24999999999989,34.73999999999979,8.109999999999872,10.829999999999814,5678.460000000005
7.139999999999892,33.729999999999634,7.25999999999989,34.75999999999979,8.119999999999871,10.839999999999813,5681.930000000005
7.149999999999892,33.74999999999964,7.269999999999889,34.779999999999795,8.129999999999871,10.849999999999813,5685.400000000005
7.159999999999892,33.76999999999964,7.279999999999889,34.7999999999998,8.139999999999871,10.859999999999813,5688.870000000005
7.169999999999892,33.789999999999644,7.289999999999889,34.8199999999998,8.14999999999987,10.869999999999813,5692.340000000006
7.179999999999891,33.80999999999965,7.299999999999889,34.839999999999804,8.15999999999987,10.879999999999812,5695.810000000006
7.189999999999891,33.82999999999965,7.309999999999889,34.85999999999981,8.16999999999987,10.889999999999812,5699.280000000006
7.199999999999891,33.84999999999965,7.319999999999888,34.87999999999981,8.17999999999987,10.899999999999812,5702.750000000006
7.209999999999891,33.869999999999656,7.329999999999888,34.899999999999814,8.18999999999987,10.909999999999812,5706.230000000006
7.2199999999998905,33.88999999999966,7.339999999999888,34.91999999999982,8.19999999999987,10.919999999999812,5709.7100000000055
7.22999999999989,33.90999999999966,7.349999999999888,34.93999999999982,8.20999999999987,10.929999999999811,5713.190000000005
7.23999999999989,33.929999999999666,7.3599999999998875,34.95999999999982,8.21999999999987,10.939999999999811,5716.670000000005
7.24999999999989,33.94999999999967,7.369999999999887,34.979999999999826,8.229999999999869,10.949999999999811,5720.150000000004
7.25999999999989,33.96999999999967,7.379999999999887,34.99999999999983,8.239999999999869,10.95999999999981,5723.640000000004
7.269999999999889,33.989999999999675,7.389999999999887,35.01999999999983,8.249999999999869,10.96999999999981,5727.130000000004
7.279999999999889,34.00999999999968,7.399999999999887,35.039999999999836,8.259999999999868,10.97999999999981,5730.6200000000035
7.289999999999889,34.02999999999968,7.4099999999998865,35.05999999999984,8.269999999999868,10.98999999999981,5734.110000000003
7.299999999999889,34.049999999999685,7.419999999999886,35.07999999999984,8.279999999999868,10.99999999999981,5737.600000000003
7.309999999999889,34.06999999999969,7.429999999999886,35.099999999999845,8.289999999999868,11.00999999999981,5741.100000000003
7.319999999999888,34.08999999999969,7.439999999999886,35.11999999999985,8.299999999999867,11.01999999999981,5744.600000000003
7.329999999999888,34.109999999999694,7.449999999999886,35.13999999999985,8.309999999999867,11.02999999999981,5748.100000000003
7.339999999999888,34.1299999999997,7.459999999999885,35.159999999999854,8.319999999999867,11.039999999999809,5751.600000000003
7.349999999999888,34.1499999999997,7.469999999999885,35.17999999999986,8.329999999999867,11.049999999999809,5755.100000000003
7.3599999999998875,34.1699999999997,7.479999999999885,35.19999999999986,8.339999999999867,11.059999999999809,5758.600000000003
7.369999999999887,34.189999999999706,7.489999999999885,35.219999999999864,8.349999999999866,11.079999999999808,5762.100000000003
7.379999999999887,34.20999999999971,7.4999999999998845,35.23999999999987,8.359999999999866,11.099999999999808,5765.600000000003
7.389999999999887,34.22999999999971,7.509999999999884,35.25999999999987,8.369999999999866,11.119999999999807,5769.100000000003
7.399999999999887,34.249999999999716,7.519999999999884,35.27999999999987,8.379999999999866,11.139999999999807,5772.610000000003
7.4099999999998865,34.26999999999972,7.529999999999884,35.299999999999876,8.389999999999866,11.159999999999807,5776.1200000000035
7.419999999999886,34.28999999999972,7.539999999999884,35.31999999999988,8.399999999999865,11.179999999999806,5779.630000000004
7.429999999999886,34.309999999999725,7.5499999999998835,35.33999999999988,8.409999999999865,11.199999999999806,5783.140000000004
7.439999999999886,34.32999999999973,7.559999999999883,35.359999999999886,8.419999999999865,11.219999999999805,5786.650000000004
7.449999999999886,34.34999999999973,7.569999999999883,35.37999999999989,8.429999999999865,11.239999999999805,5790.170000000005
7.459999999999885,34.369999999999735,7.579999999999883,35.39999999999989,8.439999999999864,11.259999999999804,5793.690000000005
7.469999999999885,34.38999999999974,7.589999999999883,35.419999999999895,8.449999999999864,11.279999999999804,5797.2100000000055
7.479999999999885,34.40999999999974,7.599999999999882,35.4399999999999,8.459999999999864,11.299999999999804,5800.730000000006
7.489999999999885,34.429999999999744,7.609999999999882,35.4599999999999,8.469999999999864,11.319999999999803,5804.250000000006
7.4999999999998845,34.44999999999975,7.619999999999882,35.479999999999905,8.479999999999864,11.339999999999803,5807.780000000006
7.509999999999884,34.46999999999975,7.629999999999882,35.49999999999991,8.489999999999863,11.359999999999802,5811.310000000006
7.519999999999884,34.48999999999975,7.6399999999998816,35.51999999999991,8.499999999999863,11.379999999999802,5814.840000000006
7.529999999999884,34.509999999999756,7.649999999999881,35.539999999999914,8.509999999999863,11.399999999999801,5818.370000000005
7.539999999999884,34.52999999999976,7.659999999999881,35.55999999999992,8.519999999999863,11.419999999999801,5821.900000000005
7.5499999999998835,34.54999999999976,7.669999999999881,35.57999999999992,8.529999999999863,11.4399999999998,5825.440000000005
7.559999999999883,34.569999999999766,7.679999999999881,35.59999999999992,8.539999999999862,11.4599999999998,5828.980000000005
7.569999999999883,34.58999999999977,7.6899999999998805,35.619999999999926,8.549999999999862,11.4799999999998,5832.520000000005
7.579999999999883,34.60999999999977,7.69999999999988,35.63999999999993,8.559999999999862,11.4999999999998,5836.060000000005
7.589999999999883,34.629999999999775,7.70999999999988,35.65999999999993,8.569999999999862,11.519999999999799,5839.600000000005
7.599999999999882,34.64999999999978,7.71999999999988,35.679999999999936,8.579999999999862,11.539999999999798,5843.140000000005
7.609999999999882,34.66999999999978,7.72999999999988,35.69999999999994,8.589999999999861,11.559999999999798,5846.690000000005
7.619999999999882,34.689999999999785,7.739999999999879,35.71999999999994,8.599999999999861,11.579999999999798,5850.240000000005
7.629999999999882,34.70999999999979,7.749999999999879,35.739999999999945,8.60999999999986,11.599999999999797,5853.790000000005
7.6399999999998816,34.72999999999979,7.759999999999879,35.75999999999995,8.61999999999986,11.619999999999797,5857.340000000006
7.649999999999881,34.749999999999794,7.769999999999879,35.77999999999995,8.62999999999986,11.639999999999796,5860.890000000006
7.659999999999881,34.7699999999998,7.779999999999879,35.799999999999955,8.63999999999986,11.659999999999796,5864.440000000006
7.669999999999881,34.7899999999998,7.789999999999878,35.81999999999996,8.64999999999986,11.679999999999795,5867.990000000006
7.679999999999881,34.8099999999998,7.799999999999878,35.83999999999996,8.65999999999986,11.699999999999795,5871.550000000007
7.6899999999998805,34.82999999999981,7.809999999999878,35.859999999999964,8.66999999999986,11.719999999999795,5875.110000000007
7.69999999999988,34.84999999999981,7.819999999999878,35.87999999999997,8.67999999999986,11.739999999999794,5878.670000000007
7.70999999999988,34.86999999999981,7.8299999999998775,35.89999999999997,8.68999999999986,11.759999999999794,5882.230000000008
7.71999999999988,34.889999999999816,7.839999999999877,35.91999999999997,8.699999999999859,11.779999999999793,5885.790000000008
7.72999999999988,34.90999999999982,7.849999999999877,35.939999999999976,8.709999999999859,11.799999999999793,5889.350000000009
7.739999999999879,34.92999999999982,7.859999999999877,35.95999999999998,8.719999999999859,11.819999999999792,5892.920000000008
7.749999999999879,34.949999999999825,7.869999999999877,35.97999999999998,8.729999999999858,11.839999999999792,5896.490000000008
7.759999999999879,34.96999999999983,7.879999999999876,35.999999999999986,8.739999999999858,11.859999999999792,5900.060000000008
7.769999999999879,34.98999999999983,7.889999999999876,36.01999999999999,8.749999999999858,11.879999999999791,5903.630000000007
7.779999999999879,35.009999999999835,7.899999999999876,36.03999999999999,8.759999999999858,11.89999999999979,5907.200000000007
7.789999999999878,35.02999999999984,7.909999999999876,36.059999999999995,8.769999999999857,11.91999999999979,5910.770000000007
7.799999999999878,35.04999999999984,7.919999999999876,36.08,8.779999999999857,11.93999999999979,5914.3400000000065
7.809999999999878,35.069999999999844,7.929999999999875,36.1,8.789999999999857,11.95999999999979,5917.920000000006
7.819999999999878,35.08999999999985,7.939999999999875,36.120000000000005,8.799999999999857,11.979999999999789,5921.500000000006
7.8299999999998775,35.10999999999985,7.949999999999875,36.14000000000001,8.809999999999857,11.999999999999789,5925.080000000006
7.839999999999877,35.12999999999985,7.959999999999875,36.16000000000001,8.819999999999856,12.019999999999788,5928.660000000006
7.849999999999877,35.14999999999986,7.9699999999998745,36.180000000000014,8.829999999999856,12.039999999999788,5932.240000000006
7.859999999999877,35.16999999999986,7.979999999999874,36.20000000000002,8.839999999999856,12.059999999999787,5935.820000000006
7.869999999999877,35.18999999999986,7.989999999999874,36.22000000000002,8.849999999999856,12.079999999999787,5939.410000000006
7.879999999999876,35.209999999999866,7.999999999999874,36.24000000000002,8.859999999999856,12.099999999999786,5943.000000000006
7.889999999999876,35.22999999999987,8.009999999999874,36.260000000000026,8.869999999999855,12.119999999999786,5946.5900000000065
7.899999999999876,35.24999999999987,8.019999999999873,36.28000000000003,8.879999999999855,12.139999999999786,5950.190000000007
7.909999999999876,35.269999999999875,8.029999999999873,36.30000000000003,8.889999999999855,12.159999999999785,5953.790000000007
7.919999999999876,35.28999999999988,8.039999999999873,36.320000000000036,8.899999999999855,12.179999999999785,5957.390000000008
7.929999999999875,35.30999999999988,8.049999999999873,36.34000000000004,8.909999999999854,12.199999999999784,5960.990000000008
7.939999999999875,35.329999999999885,8.059999999999873,36.36000000000004,8.919999999999854,12.219999999999784,5964.590000000008
7.949999999999875,35.34999999999989,8.069999999999872,36.380000000000045,8.929999999999854,12.239999999999783,5968.200000000008
7.959999999999875,35.36999999999989,8.079999999999872,36.40000000000005,8.939999999999854,12.259999999999783,5971.820000000008
7.9699999999998745,35.389999999999894,8.089999999999872,36.42000000000005,8.949999999999854,12.279999999999783,5975.450000000008
7.979999999999874,35.4099999999999,8.099999999999872,36.440000000000055,8.959999999999853,12.299999999999782,5979.080000000008
7.989999999999874,35.4299999999999,8.109999999999872,36.46000000000006,8.969999999999853,12.319999999999782,5982.710000000008
7.999999999999874,35.4499999999999,8.119999999999871,36.48000000000006,8.979999999999853,12.339999999999781,5986.350000000009
8.009999999999874,35.46999999999991,8.129999999999871,36.500000000000064,8.989999999999853,12.359999999999781,5990.000000000008
8.019999999999873,35.48999999999991,8.139999999999871,36.52000000000007,8.999999999999853,12.37999999999978,5993.650000000008
8.029999999999873,35.50999999999991,8.14999999999987,36.54000000000007,9.009999999999852,12.39999999999978,5997.320000000008
8.039999999999873,35.529999999999916,8.15999999999987,36.56000000000007,9.019999999999852,12.41999999999978,6000.990000000008
8.049999999999873,35.54999999999992,8.16999999999987,36.58000000000008,9.029999999999852,12.43999999999978,6004.660000000008
8.059999999999873,35.56999999999992,8.17999999999987,36.60000000000008,9.039999999999852,12.459999999999779,6008.340000000008
8.069999999999872,35.589999999999925,8.18999999999987,36.62000000000008,9.049999999999851,12.479999999999778,6012.030000000008
8.079999999999872,35.60999999999993,8.19999999999987,36.640000000000086,9.059999999999851,12.499999999999778,6015.7200000000075
8.089999999999872,35.62999999999993,8.20999999999987,36.66000000000009,9.069999999999851,12.519999999999778,6019.410000000007
8.099999999999872,35.649999999999935,8.21999999999987,36.68000000000009,9.07999999999985,12.539999999999777,6023.110000000007
8.109999999999872,35.66999999999994,8.229999999999869,36.700000000000095,9.08999999999985,12.559999999999777,6026.810000000007
8.119999999999871,35.68999999999994,8.239999999999869,36.7200000000001,9.09999999999985,12.579999999999776,6030.510000000007
8.129999999999871,35.709999999999944,8.249999999999869,36.7400000000001,9.10999999999985,12.599999999999776,6034.210000000006
8.139999999999871,35.72999999999995,8.259999999999868,36.760000000000105,9.11999999999985,12.619999999999775,6037.920000000006
8.14999999999987,35.74999999999995,8.269999999999868,36.78000000000011,9.12999999999985,12.639999999999775,6041.6300000000065
8.15999999999987,35.76999999999995,8.279999999999868,36.80000000000011,9.13999999999985,12.659999999999775,6045.3400000000065
8.16999999999987,35.78999999999996,8.289999999999868,36.820000000000114,9.14999999999985,12.679999999999774,6049.060000000007
8.17999999999987,35.80999999999996,8.299999999999867,36.84000000000012,9.15999999999985,12.699999999999774,6052.790000000006
8.18999999999987,35.82999999999996,8.309999999999867,36.86000000000012,9.169999999999849,12.719999999999773,6056.530000000006
8.19999999999987,35.849999999999966,8.319999999999867,36.88000000000012,9.179999999999849,12.739999999999773,6060.280000000006
8.20999999999987,35.86999999999997,8.329999999999867,36.90000000000013,9.189999999999849,12.759999999999772,6064.030000000006
8.21999999999987,35.88999999999997,8.339999999999867,36.92000000000013,9.199999999999848,12.779999999999772,6067.780000000006
8.229999999999869,35.909999999999975,8.349999999999866,36.94000000000013,9.209999999999848,12.799999999999772,6071.530000000006
8.239999999999869,35.92999999999998,8.359999999999866,36.960000000000136,9.219999999999848,12.819999999999771,6075.280000000006
8.249999999999869,35.94999999999998,8.369999999999866,36.98000000000014,9.229999999999848,12.83999999999977,6079.030000000006
8.259999999999868,35.969999999999985,8.379999999999866,37.00000000000014,9.239999999999847,12.85999999999977,6082.780000000006
8.269999999999868,35.98999999999999,8.389999999999866,37.020000000000145,9.249999999999847,12.87999999999977,6086.540000000006
8.279999999999868,36.00999999999999,8.399999999999865,37.04000000000015,9.259999999999847,12.89999999999977,6090.300000000007
8.289999999999868,36.029999999999994,8.409999999999865,37.06000000000015,9.269999999999847,12.919999999999769,6094.080000000006
8.299999999999867,36.05,8.419999999999865,37.080000000000155,9.279999999999847,12.939999999999769,6097.860000000006
8.309999999999867,36.07,8.429999999999865,37.10000000000016,9.289999999999846,12.959999999999768,6101.650000000006
8.319999999999867,36.09,8.439999999999864,37.12000000000016,9.299999999999846,12.979999999999768,6105.440000000006
8.329999999999867,36.11000000000001,8.449999999999864,37.140000000000164,9.309999999999846,12.999999999999767,6109.240000000006
8.339999999999867,36.13000000000001,8.459999999999864,37.16000000000017,9.319999999999846,13.019999999999767,6113.040000000006
8.349999999999866,36.15000000000001,8.469999999999864,37.18000000000017,9.329999999999846,13.039999999999766,6116.850000000007
8.359999999999866,36.170000000000016,8.479999999999864,37.20000000000017,9.339999999999845,13.059999999999766,6120.660000000007
8.369999999999866,36.19000000000002,8.489999999999863,37.22000000000018,9.349999999999845,13.079999999999766,6124.480000000007
8.379999999999866,36.21000000000002,8.499999999999863,37.24000000000018,9.359999999999845,13.099999999999765,6128.300000000007
8.389999999999866,36.230000000000025,8.509999999999863,37.26000000000018,9.369999999999845,13.119999999999765,6132.1300000000065
8.399999999999865,36.25000000000003,8.519999999999863,37.280000000000186,9.379999999999844,13.139999999999764,6135.990000000006
8.409999999999865,36.27000000000003,8.529999999999863,37.30000000000019,9.389999999999844,13.159999999999764,6139.850000000006
8.419999999999865,36.290000000000035,8.539999999999862,37.32000000000019,9.399999999999844,13.179999999999763,6143.7100000000055
8.429999999999865,36.31000000000004,8.549999999999862,37.340000000000195,9.409999999999844,13.199999999999763,6147.570000000005
8.439999999999864,36.33000000000004,8.559999999999862,37.3600000000002,9.419999999999844,13.219999999999763,6151.430000000005
8.449999999999864,36.350000000000044,8.569999999999862,37.3800000000002,9.429999999999843,13.239999999999762,6155.300000000005
8.459999999999864,36.37000000000005,8.579999999999862,37.400000000000205,9.439999999999843,13.259999999999762,6159.170000000005
8.469999999999864,36.39000000000005,8.589999999999861,37.42000000000021,9.449999999999843,13.279999999999761,6163.060000000005
8.479999999999864,36.41000000000005,8.599999999999861,37.44000000000021,9.459999999999843,13.299999999999761,6166.950000000005
8.489999999999863,36.43000000000006,8.60999999999986,37.460000000000214,9.469999999999843,13.31999999999976,6170.850000000005
8.499999999999863,36.45000000000006,8.61999999999986,37.48000000000022,9.479999999999842,13.33999999999976,6174.760000000005
8.509999999999863,36.47000000000006,8.62999999999986,37.50000000000022,9.489999999999842,13.35999999999976,6178.670000000005
8.519999999999863,36.490000000000066,8.63999999999986,37.52000000000022,9.499999999999842,13.37999999999976,6182.600000000005
8.529999999999863,36.51000000000007,8.64999999999986,37.54000000000023,9.509999999999842,13.399999999999759,6186.530000000005
8.539999999999862,36.53000000000007,8.65999999999986,37.56000000000023,9.519999999999841,13.419999999999758,6190.470000000005
8.549999999999862,36.550000000000075,8.66999999999986,37.58000000000023,9.529999999999841,13.439999999999758,6194.420000000005
8.559999999999862,36.57000000000008,8.67999999999986,37.600000000000236,9.539999999999841,13.459999999999757,6198.370000000004
8.569999999999862,36.59000000000008,8.68999999999986,37.62000000000024,9.54999999999984,13.479999999999757,6202.320000000004
8.579999999999862,36.610000000000085,8.699999999999859,37.64000000000024,9.55999999999984,13.499999999999757,6206.270000000004
8.589999999999861,36.63000000000009,8.709999999999859,37.660000000000245,9.56999999999984,13.519999999999756,6210.230000000004
8.599999999999861,36.65000000000009,8.719999999999859,37.68000000000025,9.57999999999984,13.539999999999756,6214.190000000004
8.60999999999986,36.670000000000094,8.729999999999858,37.70000000000025,9.58999999999984,13.559999999999755,6218.150000000004
8.61999999999986,36.6900000000001,8.739999999999858,37.720000000000255,9.59999999999984,13.579999999999755,6222.110000000004
8.62999999999986,36.7100000000001,8.749999999999858,37.74000000000026,9.60999999999984,13.599999999999755,6226.0800000000045
8.63999999999986,36.7300000000001,8.759999999999858,37.76000000000026,9.61999999999984,13.619999999999754,6230.050000000005
8.64999999999986,36.75000000000011,8.769999999999857,37.780000000000264,9.62999999999984,13.639999999999754,6234.030000000004
8.65999999999986,36.77000000000011,8.779999999999857,37.80000000000027,9.639999999999839,13.659999999999753,6238.010000000004
8.66999999999986,36.79000000000011,8.789999999999857,37.82000000000027,9.649999999999839,13.679999999999753,6241.990000000003
8.67999999999986,36.810000000000116,8.799999999999857,37.84000000000027,9.659999999999838,13.699999999999752,6245.980000000003
8.68999999999986,36.83000000000012,8.809999999999857,37.86000000000028,9.669999999999838,13.719999999999752,6249.980000000003
8.699999999999859,36.85000000000012,8.819999999999856,37.88000000000028,9.679999999999838,13.739999999999752,6253.990000000003
8.709999999999859,36.870000000000125,8.829999999999856,37.90000000000028,9.689999999999838,13.759999999999751,6258.010000000004
8.719999999999859,36.89000000000013,8.839999999999856,37.920000000000286,9.699999999999838,13.77999999999975,6262.040000000004
8.729999999999858,36.91000000000013,8.849999999999856,37.94000000000029,9.709999999999837,13.79999999999975,6266.070000000003
8.739999999999858,36.930000000000135,8.859999999999856,37.96000000000029,9.719999999999837,13.81999999999975,6270.100000000003
8.749999999999858,36.95000000000014,8.869999999999855,37.980000000000295,9.729999999999837,13.83999999999975,6274.150000000003
8.759999999999858,36.97000000000014,8.879999999999855,38.0000000000003,9.739999999999837,13.859999999999749,6278.2000000000035
8.769999999999857,36.990000000000144,8.889999999999855,38.0200000000003,9.749999999999837,13.879999999999749,6282.260000000004
8.779999999999857,37.01000000000015,8.899999999999855,38.040000000000305,9.759999999999836,13.899999999999748,6286.330000000004
8.789999999999857,37.03000000000015,8.909999999999854,38.06000000000031,9.769999999999836,13.919999999999748,6290.400000000003
8.799999999999857,37.05000000000015,8.919999999999854,38.08000000000031,9.779999999999836,13.939999999999747,6294.490000000003
8.809999999999857,37.07000000000016,8.929999999999854,38.100000000000314,9.789999999999836,13.959999999999747,6298.580000000004
8.819999999999856,37.09000000000016,8.939999999999854,38.12000000000032,9.799999999999836,13.979999999999746,6302.680000000004
8.829999999999856,37.11000000000016,8.949999999999854,38.14000000000032,9.809999999999835,13.999999999999746,6306.780000000004
8.839999999999856,37.130000000000166,8.959999999999853,38.16000000000032,9.819999999999835,14.019999999999746,6310.880000000005
8.849999999999856,37.15000000000017,8.969999999999853,38.18000000000033,9.829999999999835,14.039999999999745,6314.980000000005
8.859999999999856,37.17000000000017,8.979999999999853,38.20000000000033,9.839999999999835,14.059999999999745,6319.080000000005
8.869999999999855,37.190000000000175,8.989999999999853,38.22000000000033,9.849999999999834,14.079999999999744,6323.200000000005
8.879999999999855,37.21000000000018,8.999999999999853,38.240000000000336,9.859999999999834,14.099999999999744,6327.320000000005
8.889999999999855,37.23000000000018,9.009999999999852,38.26000000000034,9.869999999999834,14.119999999999743,6331.440000000005
8.899999999999855,37.250000000000185,9.019999999999852,38.28000000000034,9.879999999999834,14.139999999999743,6335.560000000005
8.909999999999854,37.27000000000019,9.029999999999852,38.300000000000345,9.889999999999834,14.159999999999743,6339.680000000005
8.919999999999854,37.29000000000019,9.039999999999852,38.32000000000035,9.899999999999833,14.179999999999742,6343.800000000005
8.929999999999854,37.310000000000194,9.049999999999851,38.34000000000035,9.909999999999833,14.199999999999742,6347.920000000005
8.939999999999854,37.3300000000002,9.059999999999851,38.360000000000355,9.919999999999833,14.219999999999741,6352.050000000005
8.949999999999854,37.3500000000002,9.069999999999851,38.38000000000036,9.929999999999833,14.23999999999974,6356.180000000005
8.959999999999853,37.3700000000002,9.07999999999985,38.40000000000036,9.939999999999833,14.25999999999974,6360.320000000005
8.969999999999853,37.39000000000021,9.08999999999985,38.420000000000364,9.949999999999832,14.27999999999974,6364.470000000005
8.979999999999853,37.41000000000021,9.09999999999985,38.44000000000037,9.959999999999832,14.29999999999974,6368.650000000005
8.989999999999853,37.43000000000021,9.10999999999985,38.46000000000037,9.969999999999832,14.31999999999974,6372.830000000005
8.999999999999853,37.450000000000216,9.11999999999985,38.48000000000037,9.979999999999832,14.339999999999739,6377.030000000005
